limited,11
majesty's,1
directions,2
comparatively,5
desirable,9
needful,2
felt,7
four,6
obstruction,4
protest,2
absorbing,1
consists,3
magistrate,2
wholly,8
integrity,3
assembled,3
defraud,3
forget,1
whose,22
votes,10
voter,2
impediment,1
effectually,4
unanimity,3
paris,6
bottoms,1
seriously,5
james,1
presents,5
unsteadiness,1
nominal,3
voted,1
under,139
pride,3
worth,9
superintendent,1
placed,10
sinking,12
applied,11
lack,1
risk,2
destitution,1
rise,2
railways,1
misunderstanding,1
lima,1
appropriation,53
every,79
yellow,2
suggests,2
reforms,3
affect,2
bringing,3
vast,9
look,6
believed,24
school,10
reexamination,1
malietoa,1
reciprocal,5
stead,1
hath,1
clothed,1
amendatory,3
conception,1
companies,4
solution,3
arrayed,1
servia,1
convenience,3
red,1
pendency,1
succession,1
murders,1
bordering,1
deplorable,4
precursor,1
victory,1
enjoy,3
chew,1
mission,1
force,63
infringed,1
superiors,1
construed,1
cordially,2
fairness,1
midsummer,1
direct,8
feasibility,1
surrounding,4
second,12
exchangeable,1
corner,1
sustaining,1
available,12
estimated,35
incompatible,1
long-standing,2
even,18
established,21
errors,5
liberates,1
deliberate,2
solemn,4
irrevocably,2
panama,2
selected,6
contributed,2
near,2
liberty,9
consequent,1
liberated,1
unskilled,1
mischievous,2
that--these,1
above,7
conduct,19
new,60
net,2
increasing,13
ever,11
destroy,4
reviving,1
connects,2
deemed,15
dispatched,1
wavering,1
offenses,7
obviating,1
divergence,1
men,27
obstructions,2
senatorial,1
here,16
met,4
fairly,4
protection,54
china,25
pursuit,4
represented,4
path,2
half,1
violate,1
obtained,9
substance,3
lafayette,1
attending,2
rests,7
elaborate,5
changed,2
envoy,2
reports,24
controversy,3
museums,1
credit,13
cogent,1
depreciated,1
permit,4
trespassers,1
military,56
adopting,4
stipulated,1
settled,11
punishment,8
fell,1
consumers,1
cheerfully,2
reckoned,1
subsists,1
secure,30
campaign,2
explained,3
precincts,3
excuse,1
feelings,2
brought,12
thrust,1
ninety,1
moral,5
meats,1
stand,5
total,25
fractional,1
ord,1
preeminent,1
receivable,1
riots,1
charge,5
would,125
army,60
commissioned,1
dispatches,1
hospital,1
coins,1
arms,2
insult,1
statesmanship,2
incomplete,1
refunding,14
call,20
therefore,37
raids,2
recommend,29
assessment,1
until,17
exacts,1
preserved,4
tolerated,1
menaces,1
supporters,4
successful,16
brings,1
expose,2
hereby,11
violates,1
infusion,1
award,4
it,550
warn,3
ambition,1
berlin,3
excellent,1
continual,1
midst,2
hold,9
tariff,1
supplemental,5
circumstances,18
me,51
join,3
room,2
rights,56
work,35
refusing,3
superstructure,1
theories,1
unprovoked,1
depositing,2
deficiencies,3
era,1
mechanic,2
henry,1
guise,1
revenues,18
my,124
example,5
initial,1
misfortunes,1
coaling,2
instructors,1
impose,6
indicated,5
give,23
unjust,3
cited,1
preserving,1
assent,6
inalienability,1
redressed,1
impair,5
currency,23
indies,4
promulgated,1
want,6
situated,1
premium,1
keep,22
fees-consular,1
impaired,1
framers,7
absolute,5
jamestown,2
provincial,3
autonomy,1
end,28
unpaid,2
inhabitants,11
travel,3
returning,2
feature,2
all-important,1
far,21
hot,3
ratification,2
trusted,1
adjacent,2
significance,1
answer,4
disappoint,1
ordinary,26
expresses,1
resignation,1
legal-tender,11
grown,2
commencing,6
fever,2
description,1
undergoing,1
oreg,1
transforming,1
assimilated,1
coined,3
after,41
indignity,1
containing,4
demanding,2
customs,9
shores,4
exportations,1
wrong,2
lay,3
curiosity,1
unintimidated,2
president,51
law,116
purchase,7
accruing,1
attempt,11
sioux,2
effective,7
occasions,3
claimant,1
contingency,2
provinces,1
acknowledged,2
think,7
entitles,1
maintain,17
haste,1
ultimate,2
suggest,3
civil-service,3
costs,1
medium,1
order,27
gratification,1
operations,14
senators,9
bull,1
executed,9
interpretation,5
compulsion,1
office,44
devote,2
welcomed,1
consent,13
over,33
agriculturists,1
vary,1
satisfied,2
presence,11
suspend,1
london,2
japan,9
fidelity,4
copyright,3
smithsonian,3
before,53
expansion,3
forty-fifth,3
matures,1
fit,4
personal,8
heretofore,17
fix,3
revenue,22
expectations,3
exhibits,2
writing,3
better,9
production,9
compelling,1
concurring,2
fade,1
omitted,1
safe-keeping,2
wales,1
weeks,1
devoting,1
admirable,1
confidently,8
damages,1
then,16
them,121
affected,4
appoint,4
combination,2
prevented,8
govern,1
confederation,1
safe,10
disturb,2
momentous,2
band,6
effects,2
they,135
indulge,1
schools,20
comprised,1
silver,68
bank,1
bread,1
moneyed,1
represents,1
netherlands,3
double,2
rocky,2
notified,1
reasonably,2
arrested,5
slavery,2
asia,1
--,11
transatlantic,1
prerequisite,1
reasonable,2
each,34
european,9
interfering,1
side,5
instrumentality,1
interruption,5
preceded,2
financial,14
suspended,3
concord,1
series,1
crimes,9
principles,20
prolonged,1
contracting,3
currencies,1
trading,1
corporations,1
navy,23
aids,1
cherokees,2
collector,1
borne,2
contend,1
toleration,1
merchants,6
network,1
fraught,3
benner,1
useless,1
forty,2
vessels,8
strangers,1
adhesion,1
laid,10
herding,1
adapt,2
precision,1
restraint,1
medicine,1
parks,2
millions,7
forth,15
intended--an,1
independence,6
mistakes,1
foundation,7
forcible,2
assured,5
interchange,2
threatened,1
given,15
free,47
standard,12
campaigns,1
aforesaid,1
appointments,17
ancient,3
struggle,5
curtailment,1
enhance,1
forcibly,6
crowned,1
enlightened,5
solicited,1
unauthorized,2
subsistence,1
publication,3
exposing,2
created,7
immunities,4
utes,1
messages,8
days,9
habitations,1
creates,1
ordering,2
renew,5
disturbed,2
speedy,4
incorporated,4
signature,1
kingdom,2
conducted,6
repealed,14
transaction,4
beth,1
separable,1
already,26
features,2
thereon,3
grade,1
railroads,4
reciprocally,1
thereof,21
hearing,2
restrict,2
relations,52
another,8
difficulty,6
oceanica,1
specially,3
abundantly,1
rated,1
obstructs,1
service,108
attach,3
engagement,3
girls,3
returns,3
carry,10
needed,13
rates,10
too,7
quartermaster-general's,1
inconvenient,1
perquisite,1
offer,1
consistent,5
duress,1
discussion,3
reparation,3
rewards,2
happily,3
estimates,9
bounty,1
serve,2
expend,2
wisdom,15
incur,2
western,6
somewhat,2
practiced,1
requisite,14
nonpartisan,1
peculiar,5
expanding,1
distance,3
anxiety,1
outlay,2
stupendous,1
immigrants,1
enabled,6
compassed,1
arming,1
nations,42
preparation,4
matter,28
apt,4
classes,4
oregon,2
friend,1
deserving,3
espouse,1
florida,2
applicants,3
feeling,9
powers,45
vice-president,1
tribunals,1
contradicts,1
quartermaster,1
encumbered,2
willingness,4
georgetown,1
respecting,4
face,1
enjoin,1
mind,4
mining,2
eligible,1
manner,16
subordinate,7
seen,3
seem,11
regulate,7
seek,3
contents,1
affairs,20
strength,5
genuine,1
upholds,1
convenient,5
latter,5
responsible,7
-,1
approbation,1
thorough,5
metallic,3
upholding,1
fitting,3
subjects,25
forces,8
academy,1
transmit,2
